loc,mdate,SO2,CO,O3,NO2,PM10,PM25
111123,2019102202,0.003,1,0.002,0.058,55,36
111123,2019102203,0.003,0.8,0.003,0.052,53,36
111123,2019102204,0.003,0.7,0.003,0.049,45,32
111123,2019102205,0.003,0.7,0.006,0.042,45,34
111123,2019102206,0.003,0.6,0.009,0.034,36,28
111123,2019102207,0.002,0.7,0.006,0.041,38,25
111123,2019102208,0.002,0.6,0.01,0.038,33,24
111123,2019102209,0.003,0.6,0.011,0.038,34,23
111123,2019102210,0.003,0.6,0.017,0.035,43,22
111123,2019102211,0.003,0.6,0.019,0.034,40,22
111123,2019102212,0.003,0.5,0.031,0.019,30,19
111123,2019102213,0.003,0.5,0.034,0.015,23,18
111123,2019102214,0.003,0.4,0.036,0.014,22,16
111123,2019102215,0.003,0.5,0.036,0.017,23,17
111123,2019102216,0.003,0.5,0.036,0.019,26,17
111123,2019102217,0.002,0.5,0.033,0.024,26,17
111123,2019102218,0.003,0.7,0.026,0.032,26,19
111123,2019102219,0.003,0.8,0.018,0.048,35,25
111123,2019102220,0.003,0.7,0.017,0.055,58,31
111123,2019102221,0.003,0.8,0.012,0.057,62,33
111123,2019102222,0.003,0.8,0.003,0.063,41,29
111123,2019102223,0.003,0.8,0.002,0.065,41,28
111123,2019102224,0.003,0.9,0.003,0.063,38,28
111123,2019102301,0.003,0.6,0.005,0.051,36,25
111123,2019102302,0.003,0.6,0.008,0.046,30,22
111123,2019102303,0.003,0.6,0.008,0.041,30,21
111123,2019102304,0.003,0.6,0.009,0.037,31,24
111123,2019102305,0.003,0.4,0.021,0.018,25,18
111123,2019102306,0.003,0.4,0.021,0.019,19,13
111123,2019102307,0.003,0.4,0.018,0.024,17,15
111123,2019102308,0.003,0.5,0.012,0.034,17,12
111123,2019102309,0.003,0.6,0.009,0.039,19,11
111123,2019102310,0.003,0.5,0.014,0.034,19,11
111123,2019102311,0.003,0.4,0.019,0.025,19,9
111123,2019102312,0.003,0.4,0.023,0.021,15,9
111123,2019102313,0.003,0.4,0.028,0.015,14,10
111123,2019102314,0.003,0.4,0.029,0.016,14,8
111123,2019102315,0.002,0.4,0.029,0.018,19,11
111123,2019102316,0.003,0.4,0.028,0.019,16,11
111123,2019102317,0.003,0.4,0.024,0.025,17,12
111123,2019102318,0.003,0.6,0.018,0.03,20,12
111123,2019102319,0.003,0.6,0.009,0.042,25,16
111123,2019102320,0.002,0.5,0.01,0.04,25,17
111123,2019102321,0.002,0.5,0.006,0.044,26,18
111123,2019102322,0.003,0.4,0.012,0.033,25,17
111123,2019102323,0.002,0.4,0.017,0.03,25,15
111123,2019102324,0.003,0.5,0.02,0.029,24,17
111123,2019102401,0.002,0.5,0.022,0.025,29,19
111123,2019102402,0.003,0.4,0.026,0.019,28,18
111123,2019102403,0.003,0.5,0.023,0.023,28,17
111123,2019102404,0.003,0.5,0.021,0.024,27,18
111123,2019102405,0.003,0.5,0.025,0.02,28,19
111123,2019102406,0.003,0.5,0.023,0.024,27,18
111123,2019102407,0.002,0.5,0.013,0.037,28,21
111123,2019102408,0.003,0.6,0.009,0.045,28,18
111123,2019102409,0.003,0.6,0.014,0.041,29,20
111123,2019102410,0.003,0.6,0.019,0.035,30,19
111123,2019102411,0.003,0.5,0.024,0.025,33,17
111123,2019102412,0.004,0.5,0.026,0.025,29,17
111123,2019102413,0.003,0.4,0.035,0.013,29,17
111123,2019102414,0.003,0.4,0.037,0.011,27,17
111123,2019102415,0.003,0.4,0.036,0.013,27,20
111123,2019102416,0.003,0.4,0.036,0.01,24,14
111123,2019102417,0.003,0.4,0.032,0.014,22,15
111123,2019102418,0.003,0.4,0.029,0.016,22,15
111123,2019102419,0.003,0.4,0.025,0.02,20,15
111123,2019102420,0.003,0.4,0.025,0.019,21,12
111123,2019102421,0.002,0.4,0.025,0.018,19,10
111123,2019102422,0.003,0.3,0.027,0.016,18,11
111123,2019102423,0.003,0.3,0.029,0.015,19,13
111123,2019102424,0.003,0.3,0.029,0.013,17,9
111123,2019102501,0.003,0.4,0.021,0.021,19,8
111123,2019102502,0.002,0.4,0.021,0.019,18,11
111123,2019102503,0.003,0.4,0.023,0.015,18,12
111123,2019102504,0.003,0.4,0.022,0.015,17,10
111123,2019102505,0.002,0.3,0.024,0.013,16,10
111123,2019102506,0.002,0.3,0.021,0.016,16,9
111123,2019102507,0.002,0.4,0.013,0.028,17,9
111123,2019102508,0.003,0.4,0.012,0.032,18,10
111123,2019102509,0.002,0.4,0.017,0.026,19,8
111123,2019102510,0.003,0.4,0.021,0.023,18,8
111123,2019102511,0.003,0.4,0.024,0.02,20,9
111123,2019102512,0.002,0.4,0.025,0.02,20,9
111123,2019102513,0.003,0.3,0.026,0.019,23,8
111123,2019102514,0.003,0.3,0.029,0.016,25,18
111123,2019102516,0.004,0.4,0.032,0.02,38,16
111123,2019102517,0.003,0.4,0.025,0.025,30,15
111123,2019102518,0.003,0.4,0.026,0.022,30,15
111123,2019102519,0.003,0.5,0.023,0.024,29,13
111123,2019102520,0.003,0.5,0.022,0.026,27,16
111123,2019102521,0.003,0.6,0.023,0.023,37,21
111123,2019102522,0.003,0.5,0.02,0.014,31,19
111123,2019102523,0.003,0.4,0.023,0.012,31,18
111123,2019102524,0.003,0.4,0.023,0.013,22,14
111123,2019102601,0.003,0.4,0.022,0.013,23,13
111123,2019102602,0.003,0.4,0.022,0.009,18,11
111123,2019102603,0.003,0.3,0.02,0.007,20,12
111123,2019102604,0.003,0.3,0.018,0.007,21,13
111123,2019102605,0.003,0.3,0.018,0.008,23,17
111123,2019102606,0.003,0.3,0.017,0.01,20,14
111123,2019102607,0.003,0.3,0.014,0.013,20,14
111123,2019102608,0.003,0.4,0.012,0.016,24,15
111123,2019102609,0.003,0.4,0.015,0.013,21,14
111123,2019102610,0.003,0.3,0.018,0.011,19,11
111123,2019102611,0.003,0.4,0.018,0.013,20,12
111123,2019102612,0.003,0.4,0.02,0.012,20,12
111123,2019102613,0.003,0.4,0.022,0.013,21,15
111123,2019102614,0.003,0.4,0.023,0.014,23,15
111123,2019102615,0.003,0.4,0.027,0.013,28,20
111123,2019102616,0.003,0.4,0.025,0.014,22,13
111123,2019102617,0.003,0.4,0.021,0.017,24,11
111123,2019102618,0.003,0.4,0.018,0.021,23,14
111123,2019102619,0.003,0.4,0.017,0.021,22,14
111123,2019102620,0.003,0.4,0.013,0.026,23,15
111123,2019102621,0.003,0.5,0.009,0.031,24,15
111123,2019102622,0.003,0.5,0.005,0.036,24,15
111123,2019102623,0.003,0.4,0.009,0.029,22,14
111123,2019102624,0.003,0.4,0.017,0.018,24,15
111123,2019102701,0.003,0.4,0.021,0.012,25,16
111123,2019102702,0.003,0.4,0.023,0.01,23,13
111123,2019102703,0.002,0.4,0.021,0.013,20,14
111123,2019102704,0.003,0.4,0.018,0.014,21,13
111123,2019102705,0.003,0.4,0.016,0.015,21,14
111123,2019102706,0.002,0.4,0.01,0.021,21,14
111123,2019102707,0.003,0.5,0.003,0.032,23,14
111123,2019102708,0.003,0.6,0.003,0.031,24,16
111123,2019102709,0.003,0.5,0.007,0.027,27,16
111123,2019102710,0.004,0.5,0.01,0.026,26,15
111123,2019102711,0.003,0.5,0.014,0.029,30,17
111123,2019102712,0.003,0.4,0.02,0.024,27,16
111123,2019102713,0.004,0.4,0.028,0.015,23,14
111123,2019102714,0.003,0.3,0.032,0.011,20,12
111123,2019102715,0.004,0.3,0.034,0.01,24,15
111123,2019102716,0.004,0.3,0.033,0.012,27,15
111123,2019102717,0.003,0.3,0.034,0.012,25,15
111123,2019102718,0.003,0.4,0.03,0.014,20,13
111123,2019102719,0.003,0.4,0.028,0.017,22,14
111123,2019102720,0.005,0.4,0.024,0.023,22,14
111123,2019102721,0.003,0.5,0.011,0.041,22,13
111123,2019102722,0.003,0.6,0.004,0.05,24,15
111123,2019102723,0.003,0.7,0.002,0.052,26,18
111123,2019102724,0.004,0.8,0.002,0.056,26,18
111123,2019102801,0.003,0.8,0.002,0.054,34,23
111123,2019102802,0.003,0.7,0.002,0.049,29,20
111123,2019102803,0.003,0.6,0.002,0.044,29,21
111123,2019102804,0.003,0.6,0.002,0.042,26,17
111123,2019102805,0.003,0.5,0.002,0.038,27,19
111123,2019102806,0.002,0.6,0.002,0.037,25,18
111123,2019102807,0.003,0.6,0.002,0.038,29,21
111123,2019102808,0.003,0.6,0.003,0.038,27,19
111123,2019102809,0.003,0.7,0.004,0.039,29,18
111123,2019102810,0.004,0.7,0.008,0.039,31,20
111123,2019102811,0.004,0.6,0.011,0.038,37,22
111123,2019102812,0.005,0.5,0.022,0.03,33,21
111123,2019102813,0.004,0.4,0.031,0.021,30,19
111123,2019102915,0.003,0.4,0.027,0.013,116,20
111123,2019102916,0.003,0.4,0.027,0.014,89,18
111123,2019102917,0.003,0.4,0.027,0.014,71,16
111123,2019102918,0.003,0.4,0.022,0.021,53,13
111123,2019102919,0.002,0.5,0.018,0.026,47,12
111123,2019102920,0.002,0.4,0.02,0.019,44,16
111123,2019102921,0.003,0.4,0.024,0.013,33,13
111123,2019102922,0.003,0.4,0.02,0.016,25,12
111123,2019102923,0.003,0.4,0.016,0.02,26,12
111123,2019102924,0.003,0.4,0.017,0.018,23,11
111123,2019103001,0.003,0.4,0.019,0.015,23,9
111123,2019103002,0.003,0.4,0.02,0.014,22,10
111123,2019103003,0.003,0.4,0.017,0.015,24,11
111123,2019103004,0.003,0.4,0.015,0.02,20,10
111123,2019103005,0.003,0.4,0.015,0.018,19,10
111123,2019103006,0.003,0.5,0.004,0.032,17,8
111123,2019103007,0.003,0.6,0.002,0.037,19,8
111123,2019103008,0.003,0.7,0.003,0.037,20,11
111123,2019103009,0.003,0.6,0.005,0.036,22,7
111123,2019103010,0.003,0.6,0.008,0.038,23,8
111123,2019103011,0.004,0.6,0.01,0.04,32,14
111123,2019103012,0.004,0.6,0.017,0.031,25,12
111123,2019103013,0.004,0.4,0.02,0.028,21,9
111123,2019103014,0.004,0.5,0.017,0.041,30,16
111123,2019103015,0.004,0.4,0.026,0.025,32,17
111123,2019103016,0.004,0.4,0.025,0.023,22,13
111123,2019103017,0.005,0.4,0.022,0.029,30,16
111123,2019103018,0.004,0.4,0.021,0.028,25,13
111123,2019103019,0.003,0.4,0.018,0.03,24,8
111123,2019103020,0.004,0.5,0.009,0.043,33,16
111123,2019103021,0.003,0.7,0.002,0.053,36,19
111123,2019103022,0.004,0.8,0.002,0.056,39,21
111123,2019103023,0.003,0.9,0.002,0.054,39,20
111123,2019103024,0.003,1,0.002,0.057,33,17
111123,2019103101,0.004,1,0.002,0.058,36,19
111123,2019103102,0.004,1,0.002,0.055,33,17
111123,2019103103,0.004,0.8,0.002,0.049,30,15
111123,2019103104,0.003,0.7,0.002,0.045,28,14
111123,2019103105,0.003,0.6,0.002,0.042,30,15
111123,2019103106,0.003,0.6,0.002,0.043,31,14
111123,2019103107,0.004,0.8,0.002,0.045,27,16
111123,2019103108,0.004,0.9,0.002,0.048,28,14
111123,2019103109,0.004,0.8,0.004,0.044,31,12
111123,2019103110,0.004,0.7,0.005,0.045,32,14
111123,2019103111,0.005,0.6,0.008,0.046,34,16
111123,2019103112,0.005,0.6,0.015,0.041,38,16
111123,2019103113,0.005,0.5,0.028,0.033,52,19
111123,2019103114,0.005,0.5,0.039,0.022,72,26
111123,2019103115,0.004,0.5,0.041,0.021,89,31
111123,2019103116,0.004,0.5,0.043,0.022,109,33
111123,2019103117,0.004,0.5,0.041,0.025,122,37
111123,2019103118,0.004,0.6,0.038,0.03,121,36
111123,2019103119,0.004,0.7,0.035,0.034,131,37
111123,2019103120,0.004,0.6,0.036,0.032,147,41
111123,2019103121,0.003,0.7,0.033,0.033,159,47
111123,2019103122,0.004,0.7,0.024,0.039,159,43
111123,2019103123,0.004,0.6,0.024,0.038,144,42
111123,2019103124,0.004,0.6,0.017,0.044,140,40
336111,2019100101,0.004,0.8,0.028,0.025,68,37
336111,2019100102,0.004,0.7,0.044,0.011,66,42
336111,2019100103,0.004,0.7,0.042,0.009,50,40
336111,2019100104,0.004,0.7,0.044,0.006,57,37
336111,2019100105,0.004,0.7,0.034,0.008,60,26
336111,2019100106,0.004,0.7,0.026,0.009,72,25
336111,2019100107,0.003,0.7,0.015,0.018,70,26
336111,2019100108,0.003,0.7,0.01,0.019,66,23
336111,2019100109,0.003,0.7,0.007,0.021,42,23
336111,2019100110,0.004,0.7,0.006,0.018,21,22
336111,2019100111,0.004,0.6,0.007,0.015,17,14
336111,2019100114,0.003,0.6,0.011,0.011,9,9
336111,2019100115,0.003,0.6,0.013,0.013,9,6
336111,2019100116,0.003,0.6,0.014,0.01,5,6
336111,2019100117,0.003,0.5,0.016,0.007,10,6
336111,2019100118,0.003,0.5,0.017,0.007,6,6
336111,2019100121,0.003,0.6,0.011,0.016,7,6
336111,2019100122,0.003,0.5,0.012,0.015,9,3
336111,2019100123,0.003,0.6,0.01,0.016,11,3
336111,2019100124,0.003,0.5,0.012,0.011,9,2
336111,2019100201,0.003,0.5,0.015,0.008,13,3
336111,2019100202,0.004,0.5,0.018,0.008,9,2
336111,2019100203,0.005,0.6,0.018,0.009,12,2
336111,2019100204,0.005,0.6,0.016,0.01,8,3
336111,2019100205,0.004,0.6,0.019,0.009,13,2
336111,2019100206,0.004,0.6,0.023,0.007,7,2
336111,2019100207,0.004,0.5,0.024,0.006,6,2
336111,2019100208,0.004,0.5,0.023,0.005,8,2
336111,2019100209,0.005,0.5,0.021,0.007,3,2
336111,2019100210,0.004,0.5,0.018,0.009,8,2
336111,2019100211,0.004,0.5,0.019,0.008,6,2
336111,2019100212,0.003,0.5,0.018,0.009,8,2
336111,2019100213,0.003,0.5,0.018,0.008,5,2
336111,2019100215,0.003,0.6,0.017,0.01,10,6
336111,2019100216,0.003,0.6,0.019,0.009,11,3
336111,2019100217,0.003,0.5,0.018,0.01,8,2
336111,2019100218,0.003,0.6,0.02,0.011,10,2
336111,2019100219,0.003,0.6,0.02,0.011,10,2
336111,2019100220,0.003,0.5,0.023,0.007,5,2
336111,2019100221,0.003,0.5,0.026,0.004,5,2
336111,2019100222,0.003,0.5,0.027,0.003,2,2
336111,2019100223,0.003,0.5,0.021,0.005,6,3
336111,2019100224,0.003,0.5,0.018,0.005,9,4
336111,2019100301,0.003,0.5,0.02,0.004,7,2
336111,2019100302,0.003,0.5,0.021,0.004,9,3
336111,2019100303,0.003,0.5,0.02,0.004,15,4
336111,2019100304,0.003,0.5,0.019,0.005,4,2
336111,2019100305,0.003,0.5,0.018,0.005,12,3
336111,2019100306,0.003,0.5,0.021,0.004,18,3
336111,2019100307,0.003,0.5,0.023,0.004,12,3
336111,2019100308,0.003,0.5,0.024,0.004,17,5
336111,2019100309,0.003,0.6,0.025,0.005,17,7
336111,2019100310,0.003,0.6,0.029,0.005,35,7
336111,2019100311,0.004,0.6,0.036,0.005,48,14
336111,2019100312,0.004,0.6,0.041,0.004,58,18
336111,2019100313,0.004,0.6,0.044,0.004,57,26
336111,2019100314,0.004,0.6,0.048,0.004,58,31
336111,2019100315,0.004,0.7,0.055,0.004,54,28
336111,2019100316,0.004,0.6,0.059,0.004,61,26
336111,2019100317,0.004,0.6,0.057,0.005,55,28
336111,2019100318,0.004,0.6,0.054,0.007,47,31
336111,2019100319,0.004,0.7,0.058,0.006,51,26
336111,2019100320,0.004,0.7,0.059,0.007,53,22
336111,2019100321,0.004,0.7,0.061,0.005,51,21
336111,2019100322,0.004,0.7,0.062,0.005,64,24
336111,2019100323,0.004,0.8,0.066,0.004,78,28
336111,2019100324,0.004,0.8,0.067,0.004,64,24
336111,2019100401,0.004,0.8,0.068,0.004,68,28
336111,2019100402,0.004,0.8,0.065,0.003,63,32
336111,2019100403,0.004,0.8,0.061,0.004,56,33
336111,2019100404,0.003,0.8,0.048,0.004,53,31
336111,2019100405,0.003,0.9,0.04,0.008,53,32
336111,2019100406,0.003,0.9,0.03,0.013,47,32
336111,2019100407,0.003,0.9,0.03,0.016,60,29
336111,2019100408,0.004,0.9,0.021,0.028,62,28
336111,2019100409,0.003,0.8,0.026,0.018,60,27
336111,2019100410,0.003,0.7,0.041,0.009,40,26
336111,2019100411,0.004,0.8,0.049,0.015,49,27
336111,2019100412,0.004,0.8,0.054,0.014,56,28
336111,2019100413,0.004,0.8,0.065,0.008,74,26
336111,2019100414,0.004,0.7,0.065,0.006,49,28
336111,2019100415,0.004,0.7,0.063,0.008,43,27
336111,2019100416,0.004,0.7,0.06,0.005,53,30
336111,2019100417,0.004,0.8,0.069,0.007,52,30
336111,2019100418,0.004,0.9,0.073,0.008,70,38
336111,2019100419,0.004,0.9,0.067,0.01,106,44
336111,2019100420,0.004,1,0.066,0.011,93,44
336111,2019100421,0.004,1,0.065,0.007,102,50
336111,2019100422,0.004,1,0.061,0.007,121,46
336111,2019100423,0.003,1,0.061,0.007,103,49
336111,2019100424,0.003,0.9,0.058,0.005,85,51
336111,2019100501,0.003,0.8,0.055,0.004,76,50
336111,2019100502,0.003,0.8,0.054,0.003,74,48
336111,2019100503,0.003,0.7,0.051,0.003,85,46
336111,2019100504,0.003,0.7,0.05,0.003,64,38
336111,2019100505,0.003,0.7,0.047,0.004,64,33
336111,2019100506,0.003,0.7,0.044,0.005,55,31
336111,2019100507,0.003,0.7,0.038,0.008,57,30
336111,2019100508,0.003,0.7,0.028,0.008,42,25
336111,2019100509,0.003,0.7,0.027,0.007,37,22
336111,2019100510,0.003,0.7,0.026,0.007,35,22
336111,2019100511,0.003,0.6,0.027,0.007,26,17
336111,2019100512,0.003,0.7,0.029,0.006,34,15
336111,2019100513,0.003,0.6,0.032,0.006,45,13
336111,2019100514,0.003,0.6,0.034,0.005,33,17
336111,2019100515,0.003,0.5,0.036,0.005,26,13
336111,2019100516,0.003,0.5,0.036,0.005,29,11
336111,2019100517,0.003,0.5,0.036,0.005,30,10
336111,2019100518,0.003,0.5,0.035,0.005,25,12
336111,2019100519,0.003,0.5,0.035,0.005,24,10
336111,2019100520,0.003,0.5,0.035,0.005,23,9
336111,2019100521,0.003,0.5,0.037,0.004,19,6
336111,2019100522,0.003,0.5,0.038,0.003,21,7
336111,2019100523,0.003,0.5,0.034,0.004,22,8
336111,2019100524,0.003,0.5,0.034,0.004,16,8
336111,2019100601,0.003,0.5,0.033,0.003,21,6
336111,2019100602,0.003,0.5,0.027,0.007,18,7
336111,2019100603,0.003,0.6,0.022,0.009,20,5
336111,2019100604,0.003,0.6,0.026,0.006,17,4
336111,2019100605,0.003,0.6,0.024,0.004,25,4
336111,2019100606,0.004,0.6,0.027,0.005,17,5
336111,2019100607,0.003,0.6,0.021,0.01,23,9
336111,2019100608,0.004,0.6,0.023,0.008,24,12
336111,2019100609,0.003,0.6,0.024,0.007,11,9
336111,2019100610,0.004,0.6,0.022,0.006,22,6
336111,2019100611,0.005,0.7,0.026,0.006,21,5
336111,2019100612,0.006,0.7,0.036,0.005,24,6
336111,2019100613,0.005,0.6,0.045,0.005,22,8
336111,2019100614,0.005,0.6,0.048,0.005,27,6
336111,2019100615,0.004,0.6,0.048,0.005,32,10
336111,2019100616,0.004,0.6,0.045,0.006,29,11
336111,2019100617,0.004,0.6,0.044,0.007,28,12
336111,2019100618,0.004,0.6,0.039,0.01,32,12
336111,2019100619,0.004,0.6,0.039,0.01,24,12
336111,2019100620,0.005,0.6,0.042,0.011,28,13
336111,2019100621,0.005,0.6,0.048,0.008,29,13
336111,2019100622,0.004,0.6,0.044,0.007,30,15
336111,2019100623,0.004,0.6,0.041,0.007,30,14
336111,2019100624,0.004,0.6,0.038,0.006,26,14
336111,2019100701,0.004,0.5,0.041,0.004,29,13
336111,2019100702,0.004,0.5,0.039,0.004,16,10
336111,2019100703,0.004,0.5,0.035,0.004,22,12
336111,2019100704,0.004,0.6,0.031,0.005,17,11
336111,2019100705,0.004,0.6,0.029,0.005,17,9
336111,2019100706,0.005,0.6,0.024,0.008,23,7
336111,2019100707,0.006,0.7,0.021,0.009,20,8
336111,2019100708,0.005,0.7,0.021,0.01,23,10
336111,2019100709,0.005,0.7,0.016,0.017,25,7
336111,2019100710,0.004,0.7,0.017,0.016,27,3
336111,2019100711,0.005,0.7,0.022,0.013,27,2
336111,2019100712,0.005,0.7,0.02,0.016,28,2
336111,2019100713,0.004,0.7,0.018,0.012,34,6
336111,2019100714,0.003,0.6,0.019,0.01,16,4
336111,2019100715,0.003,0.6,0.016,0.014,8,5
336111,2019100716,0.003,0.6,0.021,0.011,15,5
336111,2019100717,0.003,0.6,0.025,0.009,13,10
336111,2019100718,0.003,0.6,0.033,0.006,12,5
336111,2019100719,0.003,0.6,0.039,0.007,5,5
336111,2019100720,0.003,0.6,0.04,0.006,7,6
336111,2019100721,0.003,0.6,0.04,0.005,7,4
336111,2019100722,0.003,0.5,0.041,0.005,7,5
336111,2019100723,0.003,0.6,0.038,0.008,10,7
336111,2019100724,0.003,0.5,0.042,0.003,9,6
336111,2019100801,0.003,0.5,0.044,0.002,8,5
336111,2019100802,0.003,0.5,0.044,0.002,6,2
336111,2019100803,0.003,0.5,0.045,0.001,15,2
336111,2019100804,0.003,0.5,0.045,0.002,10,5
336111,2019100805,0.003,0.5,0.042,0.004,12,8
336111,2019100806,0.003,0.5,0.04,0.006,11,6
336111,2019100807,0.003,0.6,0.026,0.017,20,8
336111,2019100808,0.003,1.1,0.01,0.036,25,6
336111,2019100809,0.004,0.9,0.032,0.019,28,6
336111,2019100810,0.004,0.7,0.042,0.008,30,7
336111,2019100811,0.004,0.7,0.051,0.004,24,17
336111,2019100812,0.004,0.7,0.053,0.006,31,21
336111,2019100813,0.004,0.7,0.056,0.005,32,17
336111,2019100814,0.004,0.7,0.064,0.006,43,23
336111,2019100815,0.004,0.7,0.062,0.007,59,25
336111,2019100816,0.004,0.6,0.049,0.005,65,24
336111,2019100817,0.003,0.5,0.042,0.004,45,19
336111,2019100818,0.003,0.4,0.038,0.004,33,19
336111,2019100819,0.003,0.4,0.036,0.005,30,14
336111,2019100820,0.003,0.4,0.034,0.005,21,11
336111,2019100821,0.003,0.4,0.033,0.004,23,9
336111,2019100822,0.003,0.4,0.032,0.003,17,7
336111,2019100823,0.003,0.4,0.031,0.003,20,5
336111,2019100824,0.003,0.4,0.029,0.003,21,4
336111,2019100901,0.003,0.4,0.027,0.006,23,12
336111,2019100902,0.004,0.4,0.031,0.003,15,13
336111,2019100903,0.004,0.4,0.029,0.003,19,6
336111,2019100904,0.004,0.4,0.024,0.005,19,4
336111,2019100905,0.004,0.4,0.02,0.01,20,7
336111,2019100906,0.004,0.4,0.021,0.01,18,5
336111,2019100907,0.004,0.5,0.02,0.012,16,4
336111,2019100908,0.004,0.5,0.021,0.01,16,4
336111,2019100909,0.004,0.5,0.023,0.007,18,4
336111,2019100910,0.004,0.5,0.027,0.006,21,3
336111,2019100911,0.004,0.4,0.032,0.004,20,2
336111,2019100912,0.004,0.4,0.036,0.004,22,2
336111,2019100913,0.004,0.4,0.041,0.003,16,2
336111,2019100914,0.004,0.4,0.045,0.003,23,5
336111,2019100915,0.004,0.4,0.048,0.004,25,5
336111,2019100916,0.004,0.5,0.05,0.003,23,6
336111,2019100917,0.004,0.5,0.049,0.004,26,6
336111,2019100918,0.004,0.5,0.048,0.004,24,8
336111,2019100919,0.004,0.5,0.046,0.005,32,10
336111,2019100920,0.004,0.5,0.045,0.005,20,13
336111,2019100921,0.004,0.5,0.043,0.005,20,12
336111,2019100922,0.004,0.5,0.042,0.005,28,11
336111,2019100923,0.004,0.5,0.041,0.006,20,10
336111,2019100924,0.004,0.5,0.033,0.012,22,10
336111,2019101001,0.003,0.5,0.029,0.011,22,9
336111,2019101002,0.004,0.5,0.033,0.007,22,6
336111,2019101003,0.004,0.5,0.029,0.007,29,10
336111,2019101004,0.003,0.5,0.024,0.009,26,12
336111,2019101005,0.003,0.5,0.019,0.012,29,14
336111,2019101006,0.003,0.5,0.016,0.016,28,19
336111,2019101007,0.003,0.5,0.012,0.017,26,17
336111,2019101008,0.003,0.6,0.011,0.02,22,15
336111,2019101009,0.004,0.6,0.013,0.023,28,11
336111,2019101010,0.004,0.6,0.016,0.022,26,12
336111,2019101011,0.004,0.6,0.023,0.018,32,7
336111,2019101014,0.003,0.4,0.046,0.009,23,3
336111,2019101015,0.003,0.4,0.052,0.005,21,4
336111,2019101016,0.003,0.4,0.056,0.005,22,6
336111,2019101017,0.003,0.4,0.051,0.005,18,7
336111,2019101018,0.003,0.4,0.047,0.007,28,10
336111,2019101019,0.003,0.5,0.047,0.006,40,16
336111,2019101020,0.003,0.5,0.047,0.008,37,20
336111,2019101021,0.003,0.5,0.047,0.007,39,15
336111,2019101022,0.003,0.5,0.042,0.009,34,18
336111,2019101023,0.003,0.5,0.043,0.008,37,22
336111,2019101024,0.003,0.5,0.04,0.008,35,21
336111,2019101101,0.003,0.6,0.037,0.009,46,26
336111,2019101102,0.003,0.6,0.034,0.009,41,29
336111,2019101103,0.003,0.6,0.035,0.008,38,34
336111,2019101104,0.003,0.6,0.033,0.008,34,31
336111,2019101105,0.004,0.6,0.031,0.009,34,34
336111,2019101106,0.004,0.6,0.024,0.012,43,38
336111,2019101107,0.003,0.6,0.019,0.016,54,39
336111,2019101108,0.003,0.6,0.017,0.017,37,33
336111,2019101109,0.003,0.6,0.018,0.017,40,33
336111,2019101110,0.003,0.6,0.029,0.016,30,23
336111,2019101111,0.003,0.6,0.043,0.015,44,20
336111,2019101112,0.003,0.6,0.054,0.013,56,25
336111,2019101113,0.003,0.6,0.064,0.011,61,26
336111,2019101114,0.003,0.6,0.071,0.011,75,30
336111,2019101115,0.003,0.6,0.072,0.01,64,35
336111,2019101116,0.003,0.6,0.074,0.01,70,35
336111,2019101117,0.003,0.7,0.077,0.011,68,32
336111,2019101118,0.004,0.7,0.079,0.013,68,35
336111,2019101119,0.003,0.7,0.078,0.013,72,38
336111,2019101120,0.003,0.7,0.074,0.01,63,29
336111,2019101121,0.003,0.7,0.072,0.01,80,25
336111,2019101122,0.003,0.7,0.069,0.012,80,29
336111,2019101123,0.003,0.7,0.063,0.011,69,36
336111,2019101124,0.003,0.7,0.053,0.016,64,37
336111,2019101201,0.003,0.8,0.048,0.015,57,37
336111,2019101202,0.003,0.7,0.047,0.015,55,47
336111,2019101203,0.003,0.7,0.044,0.014,53,52
336111,2019101204,0.003,0.7,0.044,0.012,59,51
336111,2019101205,0.003,0.7,0.03,0.017,81,46
336111,2019101206,0.003,0.7,0.019,0.021,66,40
336111,2019101207,0.003,0.7,0.007,0.029,43,33
336111,2019101208,0.003,0.8,0.005,0.034,30,22
336111,2019101209,0.003,0.6,0.018,0.021,30,17
336111,2019101210,0.003,0.5,0.027,0.011,30,18
336111,2019101211,0.002,0.5,0.031,0.008,28,11
336111,2019101212,0.002,0.4,0.037,0.006,16,13
336111,2019101213,0.002,0.4,0.043,0.005,37,14
336111,2019101214,0.002,0.4,0.051,0.004,29,17
336111,2019101215,0.003,0.5,0.054,0.005,31,16
336111,2019101216,0.003,0.5,0.056,0.005,45,14
336111,2019101217,0.003,0.5,0.056,0.006,46,21
336111,2019101218,0.003,0.5,0.05,0.007,45,19
336111,2019101219,0.002,0.5,0.045,0.007,42,17
336111,2019101220,0.002,0.5,0.039,0.008,34,13
336111,2019101221,0.003,0.5,0.029,0.012,41,22
336111,2019101222,0.003,0.6,0.018,0.02,37,24
336111,2019101223,0.003,0.6,0.013,0.023,36,19
336111,2019101224,0.003,0.6,0.016,0.018,39,17
336111,2019101301,0.003,0.6,0.016,0.016,27,17
336111,2019101302,0.003,0.5,0.016,0.014,37,26
336111,2019101303,0.002,0.4,0.025,0.006,30,22
336111,2019101304,0.003,0.4,0.023,0.006,34,21
336111,2019101305,0.003,0.4,0.022,0.006,28,22
